11,26.4,0.0001785,11,0.0001232,0,1.7e-05,1.75e-05,2.8697e-16,0.0003833,5.86586e-16,0.0010295,4.41615
12,26.4,0.0002002,12.1,0.0001581,0,1.83e-05,2.09e-05,2.76563e-16,0.000446,7.04609e-16,0.001204,4.53651
13,26.3,0.0002174,13.1,0.0001525,0,1.75e-05,2.35e-05,2.53672e-16,0.0004624,5.73958e-16,0.0014205,4.58478
14,26,0.0002366,14.1,0.0001971,0,2.01e-05,3.01e-05,2.82021e-16,0.0006485,6.29155e-16,0.0018991,4.64537
14,25.8,0.0002166,14.1,0.0001876,0,1.94e-05,2.33e-05,3.48232e-16,0.0005665,7.48414e-16,0.001686,4.52866
15,26.4,0.0003021,14.5,0.0002258,0,2.47e-05,2.87e-05,3.37427e-16,0.0007836,9.16705e-16,0.0024754,4.86854
16,26.6,0.0002653,15,0.0002324,0,2.41e-05,3.72e-05,3.07528e-16,0.0008513,8.14479e-16,0.0024979,4.99675
17,26.5,0.0002429,15.1,0.0002227,0,2.49e-05,3.49e-05,3.21118e-16,0.0009509,7.90511e-16,0.0026515,4.92926
18,26.4,0.0002596,15.4,0.0002484,0,2.13e-05,3.81e-05,3.64392e-16,0.0009729,9.86162e-16,0.0029386,5.31832
19,26.5,0.0002766,15.4,0.0002678,0,2.54e-05,4.68e-05,4.46271e-16,0.0011759,1.02135e-15,0.0034305,5.60842
20,26.5,0.0002885,15.5,0.0002763,0,2.38e-05,5.57e-05,4.74805e-16,0.0014166,1.10415e-15,0.0041303,5.9812
21,26.5,0.0003013,15.6,0.0002863,0,2.61e-05,5.45e-05,4.48754e-16,0.0015006,1.13207e-15,0.0046707,5.71726
22,26.9,0.0003563,16,0.0003286,0,3.3e-05,6.67e-05,4.69803e-16,0.0017596,1.0951e-15,0.0054136,6.35553
23,26.7,0.000324,16.1,0.0003236,0,2.94e-05,6.3e-05,5.16218e-16,0.0017929,1.28886e-15,0.0058559,6.21403
25,27,0.0003993,16.3,0.0003877,0,3.17e-05,8.69e-05,5.76835e-16,0.0022232,1.32414e-15,0.0074316,6.61804
26,26.3,0.0004189,16.3,0.0004215,0,3.47e-05,9.45e-05,6.22565e-16,0.0025648,1.33907e-15,0.008734,6.46278
28,26.7,0.0005675,16.5,0.0005826,0,5.29e-05,0.0001355,5.59752e-16,0.0040887,1.65862e-15,0.0128929,6.69001
30,26.7,0.0006099,16.5,0.0005907,0,5.38e-05,0.0001714,6.34574e-16,0.0043198,1.56847e-15,0.0142519,6.90531
32,27,0.0006889,16.5,0.0006874,0,5.03e-05,0.0001521,6.26981e-16,0.0042621,1.74815e-15,0.015278,7.32374
34,26.6,0.0008509,16.5,0.0008139,0,6.53e-05,0.000216,7.32261e-16,0.0057391,1.97917e-15,0.0208853,7.61604
36,26.7,0.0008152,16.5,0.000823,0,6.81e-05,0.0002205,7.21493e-16,0.0063012,1.94303e-15,0.0230394,7.71397
39,26.4,0.0011536,16.5,0.0012121,0,9.13e-05,0.0003453,7.72674e-16,0.0093794,2.14118e-15,0.035186,7.69039
42,26.6,0.0017088,16.5,0.0017355,0,0.0001363,0.0005957,8.81454e-16,0.0163294,2.39933e-15,0.0622226,8.17734
45,26.7,0.0012376,16.5,0.0012782,0,0.0001006,0.0004567,9.48211e-16,0.0130269,2.64243e-15,0.0500854,8.4366
48,26.5,0.0010964,16.5,0.0011345,0,8.71e-05,0.0004655,1.00723e-15,0.013113,2.59962e-15,0.0504249,8.77734
52,26.8,0.0012642,16.5,0.0013111,0,9.8e-05,0.0005436,1.12891e-15,0.016538,3.04076e-15,0.0676341,9.25516
56,26.7,0.0014412,16.5,0.0015566,0,0.000114,0.0007255,1.08778e-15,0.0207376,3.03604e-15,0.0865403,9.5706
60,26.9,0.0015887,16.5,0.0016317,0,0.0001187,0.0008776,1.21507e-15,0.0245442,3.4894e-15,0.101866,9.81477
65,26.7,0.0018027,16.5,0.0018744,0,0.0001482,0.0011402,1.38707e-15,0.0312626,3.40686e-15,0.128516,10.2474
70,26.8,0.0019819,16.5,0.0021778,0,0.0001605,0.0013274,1.41157e-15,0.0375887,3.93988e-15,0.163701,10.3512
76,26.6,0.0023207,16.6,0.0023054,0,0.0001709,0.0016021,1.54219e-15,0.0490486,4.16505e-15,0.21919,10.8875
82,26.9,0.0026831,16.8,0.002838,0,0.0002034,0.0022055,1.74506e-15,0.0605008,4.81525e-15,0.284036,11.7193
89,27.1,0.0030408,17.1,0.0034212,0,0.0002652,0.0030598,1.73769e-15,0.0827093,4.86113e-15,0.377529,11.9181
96,26.9,0.0032959,17,0.0034423,0,0.0002371,0.0031147,1.93005e-15,0.0905167,5.59178e-15,0.450489,12.246
104,26.9,0.0036014,17.1,0.0038529,0,0.0002875,0.0039818,2.08303e-15,0.107252,5.87095e-15,0,0
112,27.2,0.0042203,17.5,0.0044614,0,0.0003092,0.0049667,2.43109e-15,0.130369,6.7656e-15,0,0
122,27.4,0.0052887,17.6,0.0053731,0,0.0003985,0.0063126,2.56747e-15,0.164605,7.21714e-15,0,0
132,27.5,0.0052896,17.6,0.0054914,0,0.0004227,0.0081764,2.70493e-15,0.207342,7.40155e-15,0,0
143,27.5,0.0059516,17.6,0.0064098,0,0.0004584,0.0103339,2.92948e-15,0.256447,7.71024e-15,0,0
156,27.4,0.0067186,17.6,0.0073077,0,0.0005299,0.0128972,3.2766e-15,0.334263,8.76424e-15,0,0
169,27.5,0.0079625,17.6,0.0085842,0,0.0006182,0.0167237,3.5049e-15,0.420573,9.49394e-15,0,0
184,27.5,0.0091719,17.6,0.0099256,0,0.0007453,0.0212212,3.77313e-15,0.539086,1.01731e-14,0,0
199,27.5,0.0110396,17.6,0.0117581,0,0.0009046,0.0276693,4.23592e-15,0.699071,1.12958e-14,0,0
217,27.5,0.012772,17.6,0.0142445,0,0.0010617,0.0376989,4.60076e-15,0,0,0,0
235,27.5,0.0143854,17.6,0.0158646,0,0.0012099,0.0447899,4.85332e-15,0,0,0,0
256,27.5,0.0172809,17.6,0.0189976,0,0.0013579,0.0569281,5.24611e-15,0,0,0,0
278,27.5,0.0204673,17.6,0.0221646,0,0.0015976,0.0733725,5.83823e-15,0,0,0,0
303,27.5,0.0235413,17.6,0.0254877,0,0.0018651,0.0942128,6.42014e-15,0,0,0,0
329,27.5,0.0274523,17.6,0.0293104,0,0.0021893,0.120168,6.80106e-15,0,0,0,0
358,27.5,0.0335208,17.6,0.0349774,0,0.0025423,0.154676,7.41277e-15,0,0,0,0
390,27.5,0.0381414,17.6,0.0418907,0,0.0031487,0.196962,7.91997e-15,0,0,0,0
424,27.5,0.0450614,17.6,0.0487551,0,0.0036672,0.252929,8.85127e-15,0,0,0,0
462,27.5,0.0524465,17.6,0.0570522,0,0.0043061,0.327271,9.62234e-15,0,0,0,0
503,27.5,0.0616833,17.6,0.0670123,0,0.004865,0.417805,1.01797e-14,0,0,0,0
