11,129.2,0.0011716,322.5,0.0036722,232.2,0.0029521,2.24e-05,8.2757e-16,0.0005044,1.5149e-15,0.0023557,1.6602e-15
11,115.3,0.0009681,239,0.0027502,197.1,0.0025908,2.38e-05,1.07634e-15,0.0005463,1.57487e-15,0.0024796,1.74678e-15
11,118.7,0.0009309,177.7,0.0019064,184.5,0.0022623,1.96e-05,7.81438e-16,0.0005194,1.41362e-15,0.0023032,1.4445e-15
11,117,0.0009825,293.3,0.0033695,168.6,0.0021865,2.15e-05,9.15982e-16,0.0005148,1.42802e-15,0.0023293,1.48561e-15
11,126.8,0.0011285,317.4,0.0037808,218.2,0.0027757,2.31e-05,8.95723e-16,0.0005766,1.44345e-15,0.0024883,1.48729e-15
12,128.6,0.0012231,869.3,0.0108079,202.1,0.0030145,2.54e-05,1.12456e-15,0.0006317,1.52067e-15,0.0030724,1.71984e-15
12,127.7,0.0011772,250.3,0.0030018,237.8,0.0032772,2.68e-05,8.65294e-16,0.0006477,1.85978e-15,0.0030545,2.10837e-15
12,125.6,0.0011716,287.8,0.0035926,202.2,0.0029445,3.19e-05,8.38821e-16,0.0007473,1.26771e-15,0.0034838,1.58596e-15
12,123.5,0.0012079,221.6,0.0028321,176.8,0.0027148,2.91e-05,9.75974e-16,0.0007063,1.50021e-15,0.0034325,1.56703e-15
12,139,0.0012879,453.1,0.0057379,182.3,0.0025655,2.57e-05,8.51858e-16,0.0006346,1.78384e-15,0.0030774,1.8501e-15
13,155.4,0.0015278,377.8,0.0051204,180.8,0.0029244,3e-05,1.08261e-15,0.0007613,1.91076e-15,0.0042508,1.95352e-15
13,149.5,0.0016783,179.7,0.0026002,185.4,0.0031885,3.16e-05,1.13162e-15,0.000834,1.80352e-15,0.004402,1.92759e-15
13,160,0.00172,510.6,0.006945,193,0.00321,2.98e-05,9.76532e-16,0.0007986,2.06549e-15,0.004243,2.08194e-15
13,151.5,0.0016427,225.5,0.0031988,238.1,0.0040257,3.61e-05,1.06953e-15,0.0009068,1.89683e-15,0.0045078,1.82338e-15
14,151.4,0.001806,366.1,0.0058507,207.3,0.0037529,3.75e-05,1.0996e-15,0.0010048,1.72528e-15,0.0054942,1.89097e-15
14,149.7,0.00163,436,0.0070172,179.1,0.0036229,4.46e-05,1.07688e-15,0.0010816,2.06701e-15,0.0055797,2.27021e-15
15,175.3,0.002565,489.2,0.0093356,441.9,0.008814,4.98e-05,1.16122e-15,0.00135,1.99198e-15,0.008758,2.15196e-15
15,169.1,0.0021536,229.5,0.0040654,186.8,0.0042376,4.89e-05,1.18137e-15,0.0012524,2.17182e-15,0.007927,2.26639e-15
15,167.1,0.0021455,481.6,0.0082519,441.5,0.0086446,5.56e-05,1.3437e-15,0.001396,2.43112e-15,0.0078347,2.59724e-15
16,171.9,0.0024647,308.6,0.0059773,196.3,0.004853,5.32e-05,1.44729e-15,0.0014803,2.60561e-15,0.0099346,2.80487e-15
16,167.5,0.0023876,305.1,0.0058318,463.9,0.0099768,5.13e-05,1.20896e-15,0.0015088,1.94515e-15,0.0098595,2.25476e-15
17,205.7,0.0031981,1830.4,0.03844,160.6,0.0047387,6.44e-05,1.56496e-15,0.0017383,2.86121e-15,0.012214,2.93142e-15
17,184.7,0.0027489,621.1,0.012489,222.4,0.0062655,6.4e-05,1.49064e-15,0.0018375,2.82059e-15,0.0130018,2.86554e-15
18,200.3,0.0033993,221.1,0.0050322,302.3,0.0085634,7.27e-05,1.6088e-15,0.0021408,2.91419e-15,0.0155436,3.1378e-15
19,192.8,0.0034868,264.5,0.0062339,219.4,0.0078155,8.78e-05,1.46603e-15,0.0027302,3.33189e-15,0.0198148,4.00917e-15
20,211.5,0.0045995,339,0.0094628,177.5,0.0077763,0.0001068,1.69342e-15,0.0029888,3.49713e-15,0.0244851,3.29061e-15
20,213.6,0.0043504,245.3,0.0070151,302.3,0.0112998,0.0001105,1.73285e-15,0.0031297,2.99914e-15,0.0246048,3.47655e-15
21,230.4,0.0052025,635.7,0.0183128,207.4,0.0089062,0.0001071,2.28958e-15,0.0031953,4.07362e-15,0.0289695,4.24787e-15
22,233.2,0.0055659,204.3,0.0066388,228.6,0.0109962,0.0001356,2.22782e-15,0.0039778,3.17209e-15,0.0363089,3.55651e-15
23,254.9,0.0062771,156.8,0.0055972,170.8,0.0102136,0.0001308,2.60544e-15,0.0043588,4.06522e-15,0.0432861,4.51775e-15
24,280.8,0.007392,188.5,0.0068925,210.9,0.0121311,0.0001387,2.78496e-15,0.0047987,4.4305e-15,0.0491387,5.14665e-15
25,235.8,0.0069434,169,0.0062652,177.5,0.0121055,0.0001662,2.72229e-15,0.0056132,4.44911e-15,0.0623272,4.80764e-15
27,289.8,0.0095741,431.7,0.0190445,198.3,0.0166168,0.0002177,3.47913e-15,0.007024,5.40096e-15,0.0869456,5.55522e-15
28,293,0.0106096,194.1,0.0100751,204.3,0.0190655,0.0002388,2.90329e-15,0.0078328,5.24419e-15,0.102059,5.47819e-15
30,314.2,0.0173075,440.8,0.0229867,160.8,0.0242334,0.0002674,3.44763e-15,0.0114119,5.32547e-15,0.194131,5.5503e-15
31,322.8,0.017402,239,0.0140433,184.4,0.0265212,0.0003035,3.73942e-15,0.0122666,5.60113e-15,0.198463,6.22747e-15
33,343.7,0.0177365,509.6,0.033839,208.4,0.0306806,0.0003639,3.99922e-15,0.0136059,7.04156e-15,0.238205,7.71418e-15
35,360.9,0.0198292,504.7,0.037588,235.9,0.0384964,0.0004088,4.16599e-15,0.0158715,7.48777e-15,0.327814,7.84789e-15
