16,94.3,0.0014215,15.4,0.0003946,40.2,0.0009732,4.21e-05,1.14193e-15,0.0017721,2.42844e-15,0.0095587,2.98186e-15
17,98,0.0014793,16.5,0.000391,39.5,0.0010022,4.09e-05,1.04267e-15,0.0017804,2.16938e-15,0.0101555,2.47856e-15
18,97.3,0.0014398,17.6,0.0004539,40.4,0.0010606,3.93e-05,1.50313e-15,0.0020459,2.74867e-15,0.0128062,2.93497e-15
18,96.1,0.0015276,17.6,0.0004636,40.5,0.0010223,4.08e-05,1.27942e-15,0.0020551,2.55079e-15,0.0123804,2.61752e-15
19,99.7,0.0017235,18.7,0.0005609,39.6,0.0011997,4.64e-05,1.6042e-15,0.002303,2.29553e-15,0.0151395,2.30084e-15
20,100.2,0.0017822,19.8,0.000578,39.7,0.0011865,5.22e-05,1.40979e-15,0.0027108,2.62056e-15,0.0180167,2.83355e-15
21,103.3,0.0022672,20.9,0.0007257,40.4,0.0014096,5.47e-05,1.45126e-15,0.0033479,2.70049e-15,0.0226451,2.9755e-15
22,102.2,0.002214,22,0.0007841,40.6,0.0015274,7.14e-05,1.69301e-15,0.0035382,2.87912e-15,0.0260552,3.06952e-15
23,103.5,0.0023474,23.1,0.0009032,40.7,0.0016638,8.11e-05,1.9088e-15,0.0039251,3.83171e-15,0.0288502,4.07257e-15
25,106.1,0.0026346,25.3,0.0010479,40.3,0.0016966,8.52e-05,1.55986e-15,0.0048081,2.91212e-15,0.0401479,3.42129e-15
26,109,0.0027966,26.4,0.0011425,40.8,0.001719,8.82e-05,1.96348e-15,0.0051687,3.52911e-15,0.0452789,4.11102e-15
28,110.7,0.0036145,28.5,0.0015254,41.3,0.0021024,0.0001084,1.98743e-15,0.0063799,3.62304e-15,0.058047,4.01256e-15
29,112.6,0.0035372,29.7,0.0015521,41.1,0.0022404,0.0001257,2.22471e-15,0.0073899,4.0647e-15,0.067857,4.51341e-15
16,94.3,0.0012376,15.4,0.0003424,40.2,0.000951,3.07e-05,1.14193e-15,0.0014985,2.42844e-15,0.0081811,2.98186e-15
17,98,0.0013995,16.5,0.0003941,39.5,0.0009493,4.58e-05,1.04267e-15,0.0017553,2.16938e-15,0.0102111,2.47856e-15
18,97.3,0.0014403,17.6,0.0004591,40.4,0.0010145,4.01e-05,1.50313e-15,0.0021036,2.74867e-15,0.0128587,2.93497e-15
18,96.1,0.0014122,17.6,0.0004682,40.5,0.0009862,4.65e-05,1.27942e-15,0.0020411,2.55079e-15,0.0122686,2.61752e-15
19,99.7,0.0015628,18.7,0.0005448,39.6,0.0010292,5.07e-05,1.6042e-15,0.002216,2.29553e-15,0.0150148,2.30084e-15
20,100.2,0.0016961,19.8,0.0006291,39.7,0.0011396,6.02e-05,1.40979e-15,0.0027445,2.62056e-15,0.0190573,2.83355e-15
21,103.3,0.0018221,20.9,0.0006222,40.4,0.0013117,7.23e-05,1.45126e-15,0.0029981,2.70049e-15,0.0210839,2.9755e-15
22,102.2,0.0021891,22,0.0007169,40.6,0.0014368,6.35e-05,1.69301e-15,0.0035516,2.87912e-15,0.0246918,3.06952e-15
23,103.5,0.0022523,23.1,0.0008854,40.7,0.0015116,7.16e-05,1.9088e-15,0.0039485,3.83171e-15,0.0291769,4.07257e-15
25,106.1,0.0025793,25.3,0.0010429,40.3,0.0016729,9.11e-05,1.55986e-15,0.0047254,2.91212e-15,0.0395807,3.42129e-15
26,109,0.0027328,26.4,0.001109,40.8,0.0018307,9.63e-05,1.96348e-15,0.0057971,3.52911e-15,0.0458909,4.11102e-15
28,110.7,0.0034504,28.5,0.0014503,41.3,0.0020573,0.0001162,1.98743e-15,0.0067988,3.62304e-15,0.0623462,4.01256e-15
29,112.6,0.0034856,29.7,0.0015146,41.1,0.0023097,0.0001293,2.22471e-15,0.0076872,4.0647e-15,0.0683309,4.51341e-15
31,113.4,0.0042784,31.2,0.002106,41.8,0.002767,0.0001479,2.14708e-15,0.0093199,3.94401e-15,0.0880576,4.40034e-15
33,114.1,0.0051552,32.6,0.0023876,41.9,0.0031702,0.0001859,2.20836e-15,0.0109477,4.314e-15,0.108518,4.718e-15
35,115.4,0.0059864,33.5,0.0028277,42.2,0.0034891,0.0001966,2.53066e-15,0.0130809,4.4823e-15,0.136263,4.93297e-15
37,117.9,0.0064118,34.5,0.003262,41.9,0.0038582,0.0002361,2.58948e-15,0.0150345,4.51325e-15,0.166135,4.75229e-15
39,116.8,0.00742,35.5,0.0037192,42.4,0.0043797,0.0002962,2.65695e-15,0.0184401,4.68033e-15,0.203953,5.02344e-15
42,118,0.0084898,36.7,0.0043578,42.5,0.0052252,0.0003343,3.12267e-15,0.0223045,4.83777e-15,0.272737,5.19405e-15
45,117.6,0.0091052,37.5,0.0049138,42.6,0.0054637,0.0004145,3.24629e-15,0.0268808,5.40862e-15,0.360562,5.60916e-15
16,94.3,0.0013233,15.4,0.0003683,40.2,0.0008566,3.51e-05,1.14193e-15,0.0014854,2.42844e-15,0.0080699,2.98186e-15
17,98,0.0014923,16.5,0.0004206,39.5,0.0009801,3.68e-05,1.04267e-15,0.0017566,2.16938e-15,0.0106116,2.47856e-15
18,97.3,0.0016676,17.6,0.0005127,40.4,0.0010711,3.88e-05,1.50313e-15,0.0019962,2.74867e-15,0.0130326,2.93497e-15
18,96.1,0.001596,17.6,0.0005044,40.5,0.0011477,4.49e-05,1.27942e-15,0.0022395,2.55079e-15,0.0130161,2.61752e-15
19,99.7,0.0017953,18.7,0.0005821,39.6,0.001143,4.65e-05,1.6042e-15,0.0023591,2.29553e-15,0.015734,2.30084e-15
20,100.2,0.0018866,19.8,0.0006343,39.7,0.0013234,5.56e-05,1.40979e-15,0.0027558,2.62056e-15,0.0178779,2.83355e-15
21,103.3,0.0021632,20.9,0.0007289,40.4,0.0013898,5.8e-05,1.45126e-15,0.0031066,2.70049e-15,0.0210708,2.9755e-15
22,102.2,0.0022829,22,0.0008385,40.6,0.0016893,7.03e-05,1.69301e-15,0.0037799,2.87912e-15,0.0255734,3.06952e-15
23,103.5,0.0024445,23.1,0.0009315,40.7,0.0017243,8.45e-05,1.9088e-15,0.0040684,3.83171e-15,0.0298204,4.07257e-15
25,106.1,0.0029626,25.3,0.0011279,40.3,0.0017225,8.37e-05,1.55986e-15,0.0047743,2.91212e-15,0.0393411,3.42129e-15
26,109,0.0032574,26.4,0.0012971,40.8,0.001922,9.19e-05,1.96348e-15,0.0052944,3.52911e-15,0.045919,4.11102e-15
28,110.7,0.0036344,28.5,0.0015814,41.3,0.0022364,0.0001088,1.98743e-15,0.0064874,3.62304e-15,0.0588723,4.01256e-15
29,112.6,0.0037768,29.7,0.001657,41.1,0.0022923,0.0001244,2.22471e-15,0.0080754,4.0647e-15,0.0692671,4.51341e-15
31,113.4,0.0045227,31.2,0.0020678,41.8,0.0026811,0.0001459,2.14708e-15,0.0094352,3.94401e-15,0.087765,4.40034e-15
33,114.1,0.0049062,32.6,0.0023125,41.9,0.0029216,0.0001672,2.20836e-15,0.0103429,4.314e-15,0.106301,4.718e-15
35,115.4,0.0053682,33.5,0.0027719,42.2,0.0036359,0.0002163,2.53066e-15,0.0127144,4.4823e-15,0.133885,4.93297e-15
37,117.9,0.0060108,34.5,0.0031713,41.9,0.0038517,0.0002339,2.58948e-15,0.0146941,4.51325e-15,0.162019,4.75229e-15
39,116.8,0.0067312,35.5,0.0034754,42.4,0.0040693,0.0002587,2.65695e-15,0.0178576,4.68033e-15,0.207145,5.02344e-15
42,118,0.0079262,36.7,0.0040994,42.5,0.0046403,0.0003111,3.12267e-15,0.0210108,4.83777e-15,0.262589,5.19405e-15
45,117.6,0.0089961,37.5,0.0049487,42.6,0.0056717,0.0004037,3.24629e-15,0.0262505,5.40862e-15,0.357798,5.60916e-15
48,120.1,0.0100957,38.5,0.0058525,42.4,0.0062236,0.0005357,3.28776e-15,0.0324857,5.81018e-15,0.462544,6.30286e-15
51,121.5,0.0113665,39.5,0.0062753,43.1,0.0068074,0.0005844,3.61032e-15,0.0387567,6.17775e-15,0.592574,6.55562e-15
54,120.8,0.0121591,40.5,0.0071181,43.2,0.0082639,0.0007129,4.04972e-15,0.0451733,6.81299e-15,0.734682,7.40296e-15
58,123.2,0.0147067,41,0.0083386,43.7,0.0090375,0.00086,3.96603e-15,0.0549407,6.34448e-15,0.972087,6.44919e-15
62,124.1,0.0168413,41.8,0.0094812,43.6,0.0098076,0.0010696,4.2073e-15,0.0684688,7.6674e-15,1.34237,8.30598e-15
67,123.3,0.0182175,42.6,0.0108521,43.7,0.010858,0.0012017,4.92393e-15,0.0829953,8.27974e-15,1.75468,8.55988e-15
71,125.3,0.0191808,43.1,0.0112143,44.2,0.0113855,0.0013668,4.87074e-15,0.0934308,9.03455e-15,2.12543,9.24658e-15
